NiKo
Player's Team,Player's Opponent,Rounds Won,Rounds Lost,Map,Kills,Deaths,+/-,Rating,Outcome
FaZe,MIBR, 15, 15,mrg,26,22,+4,Nil,Nil
FaZe,Cloud9, 12, 16,cch,21,21,0,0.99,Lost
FaZe,Astralis, 4, 16,d2,12,15,-3,0.96,Lost
FaZe,Heroic, 6, 16,trn,10,19,-9,0.75,Lost
FaZe,Heroic, 3, 16,mrg,13,17,-4,0.76,Lost
FaZe,mousesports, 12, 16,d2,17,20,-3,0.89,Lost
FaZe,mousesports, 4, 16,mrg,11,19,-8,0.81,Lost
FaZe,Liquid, 4, 16,cch,13,13,0,1.01,Lost
FaZe,Liquid, 1, 16,mrg,9,16,-7,0.65,Lost
FaZe,Liquid, 16, 7,inf,27,10,+17,1.81,Lost
FaZe,Astralis, 19, 15,inf,34,22,+12,1.55,Won
FaZe,Astralis, 16, 7,mrg,22,13,+9,1.68,Won
FaZe,MIBR, 16, 11,trn,13,19,-6,0.74,Won
FaZe,MIBR, 14, 16,mrg,29,16,+13,1.48,Won
FaZe,MIBR, 16, 14,cch,17,19,-2,0.99,Won
FaZe,LDLC, 16, 14,mrg,22,19,+3,1.22,Won
FaZe,MIBR, 16, 7,cch,23,15,+8,1.39,Won
FaZe,Astralis, 7, 16,ovp,17,18,-1,1.16,Lost
FaZe,Cloud9, 13, 16,ovp,8,21,-13,0.48,Lost
FaZe,Natus Vincere, 16, 8,ovp,26,14,+12,1.65,Won
FaZe,NiP, 15, 15,mrg,22,21,+1,Nil,Nil
FaZe,North, 16, 5,mrg,21,10,+11,1.59,Won
FaZe,North, 16, 8,d2,21,18,+3,1.29,Won
FaZe,NiP, 4, 16,inf,10,17,-7,0.88,Lost
FaZe,NiP, 16, 11,trn,21,19,+2,1.09,Won
FaZe,NiP, 11, 16,ovp,17,22,-5,0.83,Lost
FaZe,NiP, 11, 16,mrg,25,20,+5,1.29,Lost
FaZe,Virtus.pro, 19, 17,trn,32,19,+13,1.33,Won
FaZe,Virtus.pro, 5, 16,cch,10,18,-8,0.52,Lost
FaZe,Natus Vincere, 16, 3,d2,22,9,+13,1.82,Won
FaZe,Natus Vincere, 16, 12,mrg,21,17,+4,1.25,Won
FaZe,Liquid, 16, 12,inf,26,19,+7,1.26,Won
FaZe,Liquid, 16, 9,mrg,17,16,+1,0.99,Won
FaZe,NiP, 16, 11,mrg,22,18,+4,1.44,Won
FaZe,NiP, 16, 8,ovp,30,10,+20,1.94,Won
FaZe,Natus Vincere, 5, 16,ovp,8,18,-10,0.80,Lost
FaZe,Natus Vincere, 13, 16,trn,29,21,+8,1.45,Lost
FaZe,ENCE, 16, 8,mrg,22,14,+8,1.37,Won
FaZe,ENCE, 13, 16,inf,12,14,-2,0.89,Won
FaZe,ENCE, 16, 8,trn,26,12,+14,1.69,Won
FaZe,G2, 16, 9,inf,28,11,+17,1.74,Won
FaZe,G2, 13, 16,ovp,17,21,-4,0.82,Lost
